ROUTE_ID;OBJECT_NUM;START_TIME;END_TIME
34959800;16;05.03.2020 19:07:51;05.03.2020 19:13:22
34959800;17;05.03.2020 19:13:36;05.03.2020 19:17:27
34959800;18;05.03.2020 19:17:58;05.03.2020 19:21:15
34959800;19;05.03.2020 19:25:23;05.03.2020 19:31:51
34959800;20;05.03.2020 19:34:52;05.03.2020 19:41:04
34959800;21;05.03.2020 19:44:31;05.03.2020 19:49:36
34959800;22;05.03.2020 19:53:06;05.03.2020 19:58:06
34959800;23;05.03.2020 20:04:56;05.03.2020 20:11:02
34959800;24;05.03.2020 20:14:49;05.03.2020 20:19:16
34959800;25;05.03.2020 20:33:22;05.03.2020 20:39:27
34959800;26;05.03.2020 20:41:57;05.03.2020 20:46:33
34959800;27;05.03.2020 20:46:45;05.03.2020 20:48:57
34959800;28;05.03.2020 20:53:41;05.03.2020 20:58:11
34959800;29;05.03.2020 21:02:33;05.03.2020 21:09:48
34959800;30;05.03.2020 21:11:52;05.03.2020 21:15:16
34959800;31;05.03.2020 21:19:21;05.03.2020 21:36:08
34959800;32;05.03.2020 21:43:32;05.03.2020 21:49:54
34959800;33;05.03.2020 21:50:17;05.03.2020 21:54:06
34959800;34;05.03.2020 21:57:56;05.03.2020 22:03:06
34959800;35;05.03.2020 22:08:51;05.03.2020 22:13:48
34959800;36;05.03.2020 22:15:40;05.03.2020 22:20:55
34959923;1;05.03.2020 15:35:39;05.03.2020 15:40:58
34959923;2;05.03.2020 15:46:22;05.03.2020 15:52:22
34959923;3;05.03.2020 16:06:25;05.03.2020 16:09:52
34959923;4;05.03.2020 16:48:21;05.03.2020 16:55:04
34959923;5;05.03.2020 17:09:13;05.03.2020 17:18:34
34959923;6;05.03.2020 17:23:37;05.03.2020 17:27:18
34959923;7;05.03.2020 17:30:06;05.03.2020 17:37:11
34959923;8;05.03.2020 17:41:38;05.03.2020 17:43:40
34959923;9;05.03.2020 17:46:21;05.03.2020 17:49:50
34959923;10;05.03.2020 17:53:53;05.03.2020 17:56:43
34959923;11;05.03.2020 17:59:22;05.03.2020 18:02:08
34959923;12;05.03.2020 18:04:44;05.03.2020 18:09:47
34959923;13;05.03.2020 18:09:59;05.03.2020 18:15:26
34959923;14;05.03.2020 18:17:08;05.03.2020 18:19:10
34959923;15;05.03.2020 18:19:54;05.03.2020 18:23:56
34959923;16;05.03.2020 18:26:02;05.03.2020 18:30:44
34959923;17;05.03.2020 18:34:07;05.03.2020 18:38:55
34959923;18;05.03.2020 18:45:58;05.03.2020 18:50:02
34959923;19;05.03.2020 18:56:44;05.03.2020 18:59:28
34959923;20;05.03.2020 18:59:37;05.03.2020 19:02:21
34959923;21;05.03.2020 19:09:53;05.03.2020 19:15:16
34959923;22;05.03.2020 19:17:23;05.03.2020 19:20:39
34959923;23;05.03.2020 19:21:49;05.03.2020 19:26:13
34959923;24;05.03.2020 19:38:07;05.03.2020 19:44:03
34959923;25;05.03.2020 19:46:38;05.03.2020 19:52:55
34959923;26;05.03.2020 19:57:52;05.03.2020 20:02:49
34959923;27;05.03.2020 20:09:30;05.03.2020 20:14:06
34959923;28;05.03.2020 20:25:55;05.03.2020 20:36:13
34959923;29;05.03.2020 20:37:40;05.03.2020 20:42:48
34959923;30;05.03.2020 20:45:30;05.03.2020 20:51:20
34959923;31;05.03.2020 20:59:41;05.03.2020 21:06:07
34959923;32;05.03.2020 21:07:01;05.03.2020 21:18:02
34959923;33;05.03.2020 21:23:19;05.03.2020 21:29:22
34959923;34;05.03.2020 21:35:57;05.03.2020 21:41:12
34959923;35;05.03.2020 21:44:07;05.03.2020 21:50:24
34959923;36;05.03.2020 21:52:29;05.03.2020 21:56:37
34959923;37;05.03.2020 22:03:24;05.03.2020 22:12:18
34959923;38;05.03.2020 22:12:30;05.03.2020 22:15:05
34960082;1;05.03.2020 09:37:17;05.03.2020 09:44:43
34960082;2;05.03.2020 09:56:03;05.03.2020 10:01:45
34960082;3;05.03.2020 10:01:49;05.03.2020 10:12:34
34960082;4;05.03.2020 10:25:25;05.03.2020 10:32:51
34960082;5;05.03.2020 10:32:55;05.03.2020 10:39:45
34960082;6;05.03.2020 10:48:27;05.03.2020 10:58:00
34960082;7;05.03.2020 11:07:47;05.03.2020 11:17:56
34960082;8;05.03.2020 11:18:08;05.03.2020 11:27:25
34960082;9;05.03.2020 11:27:38;05.03.2020 11:34:09
34960082;10;05.03.2020 11:39:21;05.03.2020 11:46:43
34960082;11;05.03.2020 11:55:50;05.03.2020 12:02:16
34960082;12;05.03.2020 12:18:27;05.03.2020 12:23:23
34960082;13;05.03.2020 12:23:33;05.03.2020 12:28:02
34960082;14;05.03.2020 12:28:32;05.03.2020 12:32:38
34960082;15;05.03.2020 12:33:36;05.03.2020 12:42:33
34960082;16;05.03.2020 12:48:27;05.03.2020 12:58:08
34960082;17;05.03.2020 13:25:04;05.03.2020 13:25:29
34960082;18;05.03.2020 13:25:41;05.03.2020 13:33:27
34960082;19;05.03.2020 13:45:03;05.03.2020 13:50:35
34960082;20;05.03.2020 14:35:57;05.03.2020 14:47:52
34960082;21;05.03.2020 14:48:00;05.03.2020 14:55:08
34960082;22;05.03.2020 14:55:14;05.03.2020 15:02:38
34960082;23;05.03.2020 15:25:58;05.03.2020 15:31:45
34960082;24;05.03.2020 15:31:55;05.03.2020 15:37:06
34960082;25;05.03.2020 15:37:20;05.03.2020 15:42:50
34960082;26;05.03.2020 15:43:09;05.03.2020 15:48:16
34960082;27;05.03.2020 15:54:29;05.03.2020 16:00:42
34960082;28;05.03.2020 16:29:13;05.03.2020 16:38:46
34960082;29;05.03.2020 16:38:57;05.03.2020 16:44:30
34960082;30;05.03.2020 16:56:36;05.03.2020 17:09:13
34960082;31;05.03.2020 17:09:18;05.03.2020 17:15:05
34960082;32;05.03.2020 17:15:19;05.03.2020 17:21:29
34960082;33;05.03.2020 17:21:43;05.03.2020 17:27:54
34960082;34;05.03.2020 17:28:02;05.03.2020 17:35:15
34960082;35;05.03.2020 17:35:21;05.03.2020 17:42:39
34960146;1;05.03.2020 09:27:25;05.03.2020 09:32:26
34960146;2;05.03.2020 09:43:14;05.03.2020 09:47:55
34960146;3;05.03.2020 09:54:08;05.03.2020 09:59:19
34960146;4;05.03.2020 10:09:21;05.03.2020 10:15:23
34960146;5;05.03.2020 10:15:34;05.03.2020 10:19:45
34960146;6;05.03.2020 10:19:50;05.03.2020 10:23:54
34960146;7;05.03.2020 10:23:58;05.03.2020 10:33:11
34960146;8;05.03.2020 10:43:46;05.03.2020 10:51:03
34960146;9;05.03.2020 10:51:12;05.03.2020 10:59:21
34960146;10;05.03.2020 11:14:44;05.03.2020 11:18:48
34960146;11;05.03.2020 11:18:58;05.03.2020 11:24:19
34960146;12;05.03.2020 11:24:23;05.03.2020 11:29:14
34960146;13;05.03.2020 11:35:45;05.03.2020 11:41:36
34960146;14;05.03.2020 11:50:33;05.03.2020 11:55:15
34960146;15;05.03.2020 11:55:24;05.03.2020 11:59:59
34960146;16;05.03.2020 12:08:25;05.03.2020 12:13:59
34960146;17;05.03.2020 12:19:36;05.03.2020 12:25:14
34960146;18;05.03.2020 12:28:48;05.03.2020 12:36:30
34960146;19;05.03.2020 12:53:02;05.03.2020 12:58:43
34960146;20;05.03.2020 13:33:57;05.03.2020 13:37:50
34960146;21;05.03.2020 13:38:02;05.03.2020 13:42:45
34960146;22;05.03.2020 14:17:13;05.03.2020 14:21:23
34960146;23;05.03.2020 14:21:35;05.03.2020 14:27:03
34960146;24;05.03.2020 14:34:11;05.03.2020 14:40:49
34960146;25;05.03.2020 15:08:16;05.03.2020 15:12:50
34960146;26;05.03.2020 15:18:01;05.03.2020 15:23:07
34960146;27;05.03.2020 15:23:18;05.03.2020 15:27:37
34960146;28;05.03.2020 15:35:02;05.03.2020 15:39:20
34960146;29;05.03.2020 15:39:31;05.03.2020 15:43:05
34960146;30;05.03.2020 15:43:17;05.03.2020 15:48:14
34960146;31;05.03.2020 15:57:43;05.03.2020 16:05:18
34960146;32;05.03.2020 16:05:30;05.03.2020 16:13:55
34960146;33;05.03.2020 16:31:46;05.03.2020 16:36:53
34960146;34;05.03.2020 16:51:15;05.03.2020 16:54:54
34960232;1;05.03.2020 09:33:27;05.03.2020 09:36:23
34960232;2;05.03.2020 09:36:35;05.03.2020 09:40:58
34960232;3;05.03.2020 09:52:35;05.03.2020 10:01:59
34960232;4;05.03.2020 10:02:11;05.03.2020 10:10:21
34960232;5;05.03.2020 10:21:34;05.03.2020 10:28:40
34960232;6;05.03.2020 10:40:58;05.03.2020 10:46:02
34960232;7;05.03.2020 10:46:19;05.03.2020 10:51:57
34960232;8;05.03.2020 10:52:08;05.03.2020 10:59:01
34960232;9;05.03.2020 11:12:29;05.03.2020 11:17:42
34960232;10;05.03.2020 11:18:01;05.03.2020 11:21:08
34960232;11;05.03.2020 11:23:33;05.03.2020 11:28:04
34960232;12;05.03.2020 11:39:11;05.03.2020 11:47:50
34960232;13;05.03.2020 11:55:52;05.03.2020 12:01:19
34960232;14;05.03.2020 12:01:27;05.03.2020 12:07:35
34960232;15;05.03.2020 12:07:48;05.03.2020 12:11:27
34960232;16;05.03.2020 12:11:37;05.03.2020 12:14:32
34960232;17;05.03.2020 12:28:13;05.03.2020 12:34:40
34960232;18;05.03.2020 12:44:05;05.03.2020 12:49:30
34960232;19;05.03.2020 12:49:45;05.03.2020 12:55:26
34960232;20;05.03.2020 12:55:34;05.03.2020 13:05:47
34960232;21;05.03.2020 13:11:23;05.03.2020 13:15:25
34960232;22;05.03.2020 13:15:39;05.03.2020 13:21:06
34960232;23;05.03.2020 13:21:17;05.03.2020 13:25:18
34960232;24;05.03.2020 13:25:32;05.03.2020 13:30:57
34960232;25;05.03.2020 13:31:05;05.03.2020 13:40:47
34960232;26;05.03.2020 13:55:17;05.03.2020 14:08:45
34960232;27;05.03.2020 14:34:40;05.03.2020 14:41:41
34960232;28;05.03.2020 14:44:55;05.03.2020 14:49:40
34960232;29;05.03.2020 14:49:47;05.03.2020 14:55:49
34960232;30;05.03.2020 14:56:05;05.03.2020 15:00:35
34960232;31;05.03.2020 15:00:50;05.03.2020 15:07:42
34960232;32;05.03.2020 15:25:22;05.03.2020 15:30:08
34960232;33;05.03.2020 15:30:19;05.03.2020 15:34:54
34960232;34;05.03.2020 15:35:13;05.03.2020 15:42:09
34960232;35;05.03.2020 15:42:26;05.03.2020 15:52:46
34960232;36;05.03.2020 16:00:45;05.03.2020 16:03:23
34960232;37;05.03.2020 16:03:34;05.03.2020 16:12:08
34960232;38;05.03.2020 16:31:31;05.03.2020 16:36:44
34960232;39;05.03.2020 16:36:53;05.03.2020 16:40:16
34960232;40;05.03.2020 16:40:24;05.03.2020 16:55:31
34960317;1;05.03.2020 08:51:52;05.03.2020 08:56:42
34960317;2;05.03.2020 09:07:01;05.03.2020 09:11:47
34960317;3;05.03.2020 09:19:56;05.03.2020 09:26:46
34960317;4;05.03.2020 09:31:19;05.03.2020 09:36:47
34960317;5;05.03.2020 09:37:02;05.03.2020 09:41:53
34960317;6;05.03.2020 09:44:13;05.03.2020 09:50:13
34960317;7;05.03.2020 09:57:22;05.03.2020 10:03:28
34960317;8;05.03.2020 10:10:19;05.03.2020 10:15:25
34960317;9;05.03.2020 10:22:42;05.03.2020 10:28:28
34960317;10;05.03.2020 10:28:32;05.03.2020 10:33:46
34960317;11;05.03.2020 10:41:13;05.03.2020 10:45:56
34960317;12;05.03.2020 10:46:02;05.03.2020 10:52:15
34960317;13;05.03.2020 11:07:55;05.03.2020 11:10:03
34960317;14;05.03.2020 11:17:53;05.03.2020 11:24:54
34960317;15;05.03.2020 11:39:27;05.03.2020 11:44:50
34960317;16;05.03.2020 11:44:57;05.03.2020 11:48:06
34960317;17;05.03.2020 11:48:11;05.03.2020 11:53:07
34960317;18;05.03.2020 11:53:12;05.03.2020 11:57:04
34960317;19;05.03.2020 11:57:08;05.03.2020 12:02:29
34960317;20;05.03.2020 12:10:09;05.03.2020 12:15:16
34960317;21;05.03.2020 12:15:21;05.03.2020 12:19:09
34960317;22;05.03.2020 12:23:46;05.03.2020 12:29:02
34960317;23;05.03.2020 12:39:59;05.03.2020 12:46:06
34960317;24;05.03.2020 12:46:12;05.03.2020 12:52:01
34960317;25;05.03.2020 12:52:06;05.03.2020 12:58:00
34960317;26;05.03.2020 13:16:40;05.03.2020 13:21:30
34960317;27;05.03.2020 13:30:46;05.03.2020 13:36:39
34960317;28;05.03.2020 13:36:49;05.03.2020 13:42:57
34960317;29;05.03.2020 14:01:21;05.03.2020 14:07:07
34960317;30;05.03.2020 14:11:38;05.03.2020 14:16:43
34960317;31;05.03.2020 14:24:52;05.03.2020 14:29:33
34960317;32;05.03.2020 14:29:41;05.03.2020 14:37:47
34960317;33;05.03.2020 14:37:52;05.03.2020 14:42:11
34960317;34;05.03.2020 14:55:24;05.03.2020 15:01:24
34960317;35;05.03.2020 15:13:00;05.03.2020 15:17:14
34960317;36;05.03.2020 15:30:18;05.03.2020 15:37:25
34960317;37;05.03.2020 15:47:53;05.03.2020 15:52:23
34960317;38;05.03.2020 15:52:33;05.03.2020 15:56:17
34960317;39;05.03.2020 15:56:23;05.03.2020 16:02:54
34960317;40;05.03.2020 16:13:50;05.03.2020 16:18:47
34960317;41;05.03.2020 16:18:58;05.03.2020 16:23:50
34960317;42;05.03.2020 16:23:55;05.03.2020 16:28:51
34960317;43;05.03.2020 16:37:19;05.03.2020 16:45:29
34960317;44;05.03.2020 17:02:48;05.03.2020 17:07:41
34960317;45;05.03.2020 17:07:47;05.03.2020 17:13:17
34960317;46;05.03.2020 17:13:22;05.03.2020 17:19:23
34960317;47;05.03.2020 17:47:28;05.03.2020 17:55:06
34960317;48;05.03.2020 18:09:51;05.03.2020 18:16:11
34960317;49;05.03.2020 18:16:17;05.03.2020 18:20:24
34960317;50;05.03.2020 18:20:30;05.03.2020 18:26:53
34960317;51;05.03.2020 18:31:39;05.03.2020 18:43:41
34960317;52;05.03.2020 18:43:47;05.03.2020 18:54:01
34960317;53;05.03.2020 19:29:22;05.03.2020 19:35:27
34960317;54;05.03.2020 19:35:33;05.03.2020 19:40:00
34960317;55;05.03.2020 19:40:06;05.03.2020 19:47:41
34960396;1;05.03.2020 16:37:39;05.03.2020 16:47:22
34960396;2;05.03.2020 17:17:21;05.03.2020 17:18:38
34960396;3;05.03.2020 17:19:03;05.03.2020 17:19:43
34960396;4;05.03.2020 17:26:51;05.03.2020 17:29:40
34960396;5;05.03.2020 17:29:48;05.03.2020 17:31:54
34960396;6;05.03.2020 17:32:02;05.03.2020 17:36:02
34960396;7;05.03.2020 17:45:29;05.03.2020 17:47:45
34960396;8;05.03.2020 18:18:58;05.03.2020 18:26:03
34960396;9;05.03.2020 18:26:42;05.03.2020 18:27:58
34960396;10;05.03.2020 18:37:04;05.03.2020 18:38:56
34960396;11;05.03.2020 18:43:07;05.03.2020 18:49:33
34960396;12;05.03.2020 18:49:57;05.03.2020 18:55:56
34960396;13;05.03.2020 18:57:41;05.03.2020 19:02:10
34960396;14;05.03.2020 19:04:15;05.03.2020 19:13:52
34960396;15;05.03.2020 19:14:01;05.03.2020 19:19:05
34960396;16;05.03.2020 19:20:03;05.03.2020 19:25:39
34960396;17;05.03.2020 19:28:52;05.03.2020 19:39:29
34960396;18;05.03.2020 19:40:52;05.03.2020 19:51:22
34960396;19;05.03.2020 20:05:16;05.03.2020 20:07:05
34960396;20;05.03.2020 20:07:27;05.03.2020 20:08:23
34960396;21;05.03.2020 20:11:22;05.03.2020 20:23:45
34960396;22;05.03.2020 20:24:07;05.03.2020 20:25:21
34960396;23;05.03.2020 20:29:11;05.03.2020 20:35:03
34960396;24;05.03.2020 20:56:35;05.03.2020 20:57:45
34960396;25;05.03.2020 21:01:45;05.03.2020 21:02:52
34960396;26;05.03.2020 21:05:48;05.03.2020 21:09:25
34960396;27;05.03.2020 21:09:35;05.03.2020 21:15:30
34960396;28;05.03.2020 21:21:17;05.03.2020 21:27:35
34960396;29;05.03.2020 21:32:01;05.03.2020 21:38:18
34960396;30;05.03.2020 21:41:18;05.03.2020 21:48:12
34960396;31;05.03.2020 21:48:42;05.03.2020 21:52:39
34960396;32;05.03.2020 21:53:38;05.03.2020 22:02:14
34960534;1;05.03.2020 16:25:48;05.03.2020 16:28:42
34960534;2;05.03.2020 16:28:47;05.03.2020 16:31:18
34960534;3;05.03.2020 16:31:23;05.03.2020 16:33:47
34960534;4;05.03.2020 16:33:52;05.03.2020 16:36:45
34960534;5;05.03.2020 16:36:52;05.03.2020 16:38:43
34960534;6;05.03.2020 16:38:53;05.03.2020 16:41:29
34960534;7;05.03.2020 17:08:23;05.03.2020 17:11:54
34960534;8;05.03.2020 17:17:36;05.03.2020 17:27:09
34960534;9;05.03.2020 17:35:02;05.03.2020 17:41:18
34960534;10;05.03.2020 17:41:24;05.03.2020 17:44:30
34960534;11;05.03.2020 17:44:50;05.03.2020 17:47:58
34960534;12;05.03.2020 17:48:02;05.03.2020 17:51:41
34960534;13;05.03.2020 17:51:45;05.03.2020 17:53:53
34960534;14;05.03.2020 17:53:58;05.03.2020 17:57:50
34960534;15;05.03.2020 17:57:53;05.03.2020 18:00:37
34960534;16;05.03.2020 18:09:11;05.03.2020 18:12:46
34960534;17;05.03.2020 18:19:00;05.03.2020 18:26:42
34960534;18;05.03.2020 18:26:46;05.03.2020 18:30:39
34960534;19;05.03.2020 18:41:21;05.03.2020 18:44:18
34960534;20;05.03.2020 18:47:34;05.03.2020 18:52:07
34960534;21;05.03.2020 18:52:13;05.03.2020 18:56:12
34960534;22;05.03.2020 18:56:15;05.03.2020 19:02:11
34960534;23;05.03.2020 19:06:03;05.03.2020 19:11:33
34960534;24;05.03.2020 19:11:42;05.03.2020 19:13:35
34960534;25;05.03.2020 19:13:39;05.03.2020 19:19:46
34960534;26;05.03.2020 19:19:54;05.03.2020 19:22:46
34960534;27;05.03.2020 19:30:30;05.03.2020 19:34:36
34960534;28;05.03.2020 19:34:45;05.03.2020 19:39:56
34960534;29;05.03.2020 19:40:03;05.03.2020 19:45:44
34960534;30;05.03.2020 19:45:52;05.03.2020 19:48:24
34960534;31;05.03.2020 19:48:37;05.03.2020 19:53:10
34960534;32;05.03.2020 19:53:19;05.03.2020 19:56:49
34960534;33;05.03.2020 20:10:10;05.03.2020 20:13:41
34960534;34;05.03.2020 20:16:52;05.03.2020 20:20:22
34960534;35;05.03.2020 20:25:52;05.03.2020 20:30:05
34960534;36;05.03.2020 20:32:00;05.03.2020 20:35:51
34960534;37;05.03.2020 20:37:33;05.03.2020 20:43:38
34960534;38;05.03.2020 20:58:16;05.03.2020 21:03:20
34960534;39;05.03.2020 21:06:13;05.03.2020 21:11:58
34960534;40;05.03.2020 21:12:07;05.03.2020 21:19:58
34960534;41;05.03.2020 21:24:13;05.03.2020 21:38:32
34960687;1;06.03.2020 16:36:05;06.03.2020 16:44:52
34960687;2;06.03.2020 16:47:52;06.03.2020 16:56:45
34960687;3;06.03.2020 17:02:36;06.03.2020 17:09:12
34960687;4;06.03.2020 17:15:56;06.03.2020 17:21:19
34960687;5;06.03.2020 17:26:03;06.03.2020 17:31:10
34960687;6;06.03.2020 17:31:15;06.03.2020 17:34:14
34960687;7;06.03.2020 17:36:55;06.03.2020 17:44:17
34960687;8;06.03.2020 17:44:21;06.03.2020 17:49:50
34960687;9;06.03.2020 17:52:29;06.03.2020 18:05:19
34960687;10;06.03.2020 18:14:05;06.03.2020 18:19:18
34960687;11;06.03.2020 18:22:34;06.03.2020 18:28:18
34960687;12;06.03.2020 18:34:43;06.03.2020 18:39:35
34960687;13;06.03.2020 18:40:59;06.03.2020 18:48:44
34960687;14;06.03.2020 18:49:48;06.03.2020 18:54:58
34960687;15;06.03.2020 18:57:14;06.03.2020 19:04:08
34960687;16;06.03.2020 19:11:30;06.03.2020 19:20:34
34960687;17;06.03.2020 19:25:50;06.03.2020 19:30:32
34960687;18;06.03.2020 19:31:43;06.03.2020 19:36:58
34960687;19;06.03.2020 19:39:44;06.03.2020 19:46:47
34960687;20;06.03.2020 19:48:36;06.03.2020 19:51:51
34960687;21;06.03.2020 19:53:13;06.03.2020 19:57:30
34960687;22;06.03.2020 19:58:05;06.03.2020 20:01:53
34960687;23;06.03.2020 20:02:02;06.03.2020 20:05:25
34960687;24;06.03.2020 20:07:30;06.03.2020 20:10:47
34960687;25;06.03.2020 20:10:56;06.03.2020 20:12:41
34960687;26;06.03.2020 20:12:55;06.03.2020 20:16:58
34960687;27;06.03.2020 20:17:06;06.03.2020 20:21:08
34960687;28;06.03.2020 20:21:13;06.03.2020 20:26:24
34960687;29;06.03.2020 20:29:31;06.03.2020 20:33:40
34960687;30;06.03.2020 20:35:34;06.03.2020 20:41:46
34960687;31;06.03.2020 20:47:31;06.03.2020 20:52:38
34960687;32;06.03.2020 21:00:55;06.03.2020 21:07:47
34960687;33;06.03.2020 21:14:41;06.03.2020 21:24:31
34960687;34;06.03.2020 21:39:38;06.03.2020 21:46:02
34960873;1;06.03.2020 15:06:09;06.03.2020 15:07:35
34960873;2;06.03.2020 15:10:49;06.03.2020 15:12:56
34960873;3;06.03.2020 15:19:02;06.03.2020 15:21:17
34960873;4;06.03.2020 15:24:30;06.03.2020 15:27:17
34960873;5;06.03.2020 15:30:50;06.03.2020 15:34:04
34960873;6;06.03.2020 15:34:33;06.03.2020 15:37:17
34960873;7;06.03.2020 15:44:33;06.03.2020 15:49:16
34960873;8;06.03.2020 15:52:36;06.03.2020 15:53:59
34960873;9;06.03.2020 15:57:31;06.03.2020 15:59:52
34960873;10;06.03.2020 16:09:14;06.03.2020 16:13:07
34960873;11;06.03.2020 16:18:34;06.03.2020 16:21:24
34960873;12;06.03.2020 16:25:05;06.03.2020 16:32:22
34960873;13;06.03.2020 16:34:49;06.03.2020 16:38:12
34960873;14;06.03.2020 16:42:01;06.03.2020 16:45:01
34960873;15;06.03.2020 17:02:10;06.03.2020 17:05:26
34960873;16;06.03.2020 17:08:55;06.03.2020 17:13:05
34960873;17;06.03.2020 17:16:23;06.03.2020 17:19:31
34960873;18;06.03.2020 17:21:01;06.03.2020 17:25:05
34960873;19;06.03.2020 17:27:23;06.03.2020 17:31:15
34960873;20;06.03.2020 17:35:02;06.03.2020 17:39:00
34960873;21;06.03.2020 17:50:45;06.03.2020 17:55:31
34960873;22;06.03.2020 18:12:10;06.03.2020 18:16:05
34960873;23;06.03.2020 18:26:06;06.03.2020 18:29:48
34960873;24;06.03.2020 18:36:16;06.03.2020 18:41:11
34960873;25;06.03.2020 18:41:32;06.03.2020 18:49:18
34960873;26;06.03.2020 18:55:32;06.03.2020 18:58:38
34960873;27;06.03.2020 19:07:27;06.03.2020 19:12:23
34960873;28;06.03.2020 19:14:59;06.03.2020 19:18:04
34960873;29;06.03.2020 19:22:52;06.03.2020 19:28:09
34960873;30;06.03.2020 19:35:50;06.03.2020 19:38:49
34960873;31;06.03.2020 19:49:10;06.03.2020 19:56:34
34960873;32;06.03.2020 19:59:00;06.03.2020 20:01:01
34960873;33;06.03.2020 20:05:08;06.03.2020 20:09:41
34960873;34;06.03.2020 20:12:12;06.03.2020 20:13:23
34960873;35;06.03.2020 20:15:02;06.03.2020 20:17:04
34960873;36;06.03.2020 20:17:17;06.03.2020 20:25:00
34960873;37;06.03.2020 20:32:27;06.03.2020 20:43:09
34960873;38;06.03.2020 20:53:33;06.03.2020 21:00:07
34960873;39;06.03.2020 21:05:33;06.03.2020 21:09:36
34960873;40;06.03.2020 21:14:51;06.03.2020 21:21:33
34960873;41;06.03.2020 21:28:36;06.03.2020 21:31:18
34960873;42;06.03.2020 21:34:15;06.03.2020 21:39:11
34960873;43;06.03.2020 21:49:31;06.03.2020 21:52:00
34960881;1;06.03.2020 08:35:58;06.03.2020 08:56:51
34960881;2;06.03.2020 08:56:58;06.03.2020 09:00:48
34960881;3;06.03.2020 09:00:53;06.03.2020 09:12:23
34960881;4;06.03.2020 09:23:30;06.03.2020 09:29:27
34960881;5;06.03.2020 09:34:18;06.03.2020 09:42:25
34960881;6;06.03.2020 09:53:13;06.03.2020 10:04:01
34960881;7;06.03.2020 10:14:25;06.03.2020 10:17:05
34960881;8;06.03.2020 10:17:16;06.03.2020 10:19:27
34960881;9;06.03.2020 10:30:38;06.03.2020 10:39:31
34960881;10;06.03.2020 10:39:47;06.03.2020 11:03:12
34960881;11;06.03.2020 11:15:16;06.03.2020 11:22:01
34960881;12;06.03.2020 11:26:33;06.03.2020 11:28:12
34960881;13;06.03.2020 11:34:02;06.03.2020 11:35:35
34960881;14;06.03.2020 11:40:31;06.03.2020 11:44:25
34960881;15;06.03.2020 11:46:54;06.03.2020 11:53:19
34960881;16;06.03.2020 11:53:28;06.03.2020 11:55:58
34960881;17;06.03.2020 12:00:04;06.03.2020 12:04:14
34960881;18;06.03.2020 12:09:28;06.03.2020 12:14:56
34960881;19;06.03.2020 12:23:46;06.03.2020 12:37:32
34960881;20;06.03.2020 12:48:08;06.03.2020 12:51:24
34960881;21;06.03.2020 12:54:36;06.03.2020 12:56:52
34960881;22;06.03.2020 13:00:18;06.03.2020 13:02:50
34960881;23;06.03.2020 13:05:26;06.03.2020 13:08:04
34960881;24;06.03.2020 13:10:44;06.03.2020 13:13:29
34960881;25;06.03.2020 13:20:33;06.03.2020 13:23:39
34960881;26;06.03.2020 13:34:53;06.03.2020 13:42:34
34960881;27;06.03.2020 13:46:06;06.03.2020 13:54:51
34960881;28;06.03.2020 14:00:49;06.03.2020 14:33:22
34960881;29;06.03.2020 14:37:07;06.03.2020 14:41:07
34960881;30;06.03.2020 14:43:43;06.03.2020 14:57:23
34960881;31;06.03.2020 15:04:09;06.03.2020 15:07:10
34960881;32;06.03.2020 15:09:38;06.03.2020 15:15:15
34960881;33;06.03.2020 15:29:20;06.03.2020 15:34:47
34960881;34;06.03.2020 16:02:30;06.03.2020 16:06:59
34960881;35;06.03.2020 16:38:33;06.03.2020 16:41:11
34960969;1;06.03.2020 16:47:01;06.03.2020 16:50:28
34960969;2;06.03.2020 16:51:12;06.03.2020 16:57:04
34960969;3;06.03.2020 17:07:42;06.03.2020 17:12:21
34960969;4;06.03.2020 17:24:54;06.03.2020 17:29:51
34960969;5;06.03.2020 17:29:58;06.03.2020 17:37:04
34960969;6;06.03.2020 17:55:12;06.03.2020 18:06:15
34960969;7;06.03.2020 18:13:23;06.03.2020 18:21:03
34960969;8;06.03.2020 18:31:18;06.03.2020 18:37:50
34960969;9;06.03.2020 18:42:48;06.03.2020 18:55:26
34960969;10;06.03.2020 18:59:43;06.03.2020 19:02:47
34960969;11;06.03.2020 19:05:47;06.03.2020 19:08:58
34960969;12;06.03.2020 19:09:37;06.03.2020 19:12:04
34960969;13;06.03.2020 19:30:42;06.03.2020 19:34:50
34960969;14;06.03.2020 19:42:46;06.03.2020 19:56:25
34960969;15;06.03.2020 19:56:30;06.03.2020 20:00:56
34960969;16;06.03.2020 20:01:05;06.03.2020 20:05:06
34960969;17;06.03.2020 20:06:00;06.03.2020 20:10:13
34960969;18;06.03.2020 20:10:21;06.03.2020 20:12:17
34960969;19;06.03.2020 20:12:30;06.03.2020 20:16:24
34960969;20;06.03.2020 20:16:29;06.03.2020 20:18:30
34960969;21;06.03.2020 20:18:36;06.03.2020 20:20:48
34960969;22;06.03.2020 20:22:00;06.03.2020 20:26:51
34960969;23;06.03.2020 20:27:03;06.03.2020 20:28:41
34960969;24;06.03.2020 20:28:52;06.03.2020 20:31:03
34960969;25;06.03.2020 20:31:08;06.03.2020 20:33:44
34960969;26;06.03.2020 20:34:10;06.03.2020 20:37:24
34960969;27;06.03.2020 20:37:30;06.03.2020 20:42:04
34960969;28;06.03.2020 20:42:30;06.03.2020 20:45:12
